New Obstacle Set:
radius bounds, mu, sigma = (0.5-6,4,2)
x bounds, mu, sigma = (5-25,17.5,6.25)
y bounds, mu, sigma = (5-25,17.5,6.25)
radius,x,y
4.654164706204924,22.21116848264415,22.494434132518414
4.393484636727525,15.600949619348523,11.21047518850385
1,25.379953243474784,10.911181877555018
1,12.980518476208633,25.083794387745268
1,8.480266516847792,16.274555494106256
1,12.590754797539196,18.811926439682605
0.8386279375837016,8.390066374111168,6.035169262110214
1,28.080175618443054,16.739793320259743
1,7.432592578888103,21.916465321484644
0.8304376707605621,23.306327640943753,14.133370225775902
