New Obstacle Set:
# obs = 20,
radius bounds, mu, sigma = (0.1-10,2,0.5)
x bounds, mu, sigma = (5-25,15.0,5.0)
y bounds, mu, sigma = (0-30,15.0,5.0)
radius,x,y
2.1245825079633214,16.461718299490258,26.726644518089415
2.1148209569902034,11.868373337610821,10.316061827690952
2.408738160261124,18.827318408534342,16.439288971827875
2.198607883509541,10.785728481376832,17.05874445948918
1.6783866841191957,19.528371738012247,11.173565547487359
2.0371973337323594,8.833646202815203,21.9454997330265
1.5639262317837104,6.693601650906446,13.680732014778602
2.179191262587615,17.76086152814512,4.588643217247299
1.7312517630746602,13.69180063073453,21.415725937193724
1.1487498306882513,23.178914081611136,9.181647316216374
2.2522759263912575,8.441721832775428,4.860511767450358
2.107712066063064,19.448732479598327,22.236435243000933
1.780900680546508,10.080224840497445,27.131254538901413
1.218116411552771,23.614821365826373,19.06876555132925
1.3559660368763087,23.08487764835398,13.173219277226204
1.1815045281703376,7.303614120824621,9.395623660433646
1.192553466481172,13.17100952966372,5.855855488364043
1.1703016471354006,15.612263313863702,12.412063257025387
1.248680069739787,23.382107322886064,3.8079036680520257
1.762671195883387,23.027482490517336,26.26053818316387
