New Obstacle Set:
# obs = 30,
radius bounds = (0.1-10)
x bounds = (5-25)
y bounds, mu, sigma = (0-30,15.0,5.0)
radius,x,y
5.524755348393352,18.032972440374664,12.816700219515663
3.8947528345879383,12.783438825027893,24.757363425858347
3.8180332151639407,10.79914240456917,4.864942989720432
2.717348813082512,20.095746300138067,22.03941530452279
1.3660752225891226,19.779739566600586,2.972665820454629
0.7755426099199665,8.278306494491865,16.56243550294101
0.5706676791536138,6.388285784198899,29.33129150643721
2.0472556288131227,7.6653636015791164,11.288361086782507
1.3994016218892988,22.971140632695636,28.343086516610544
0.5157902323061998,10.4266349389732,18.6493526869573
0.9976825601449768,6.774896164687735,20.12640096100261
0.5376345336646862,18.584011448291683,28.399223336882304
0.5633398090258273,15.787443582618204,2.342094490443326
1.1256894593102054,6.324538844084874,24.196375637734214
1.3267549946882091,23.515788250065395,6.506616027012963
0.9169987503434566,22.528611004777574,1.0314156648355843
1.1462772318462726,23.77164056532625,18.185374311820958
0.7294323695716813,13.29539049641058,18.9094627103752
0.5472329522468727,23.267581419518844,25.32104265006092
0.5127544374216677,5.732351082846486,2.168309905304125
0.5860636082571162,20.112090992412334,26.61571879134802
0.5434444282793923,22.91292107795386,3.695859407106369
0.524555547535432,20.20385129723188,5.956003749515354
0.6541874359135722,5.722313749032736,7.111055208893246
0.8440099510943062,10.690096478353684,15.29385715028544
0.7999895545642763,16.477474552502553,5.557011764476375
0.5995314662901656,5.9403097111041445,17.32772697317549
0.5791308716821946,6.621009014564046,26.960968807026006
0.6370476505063273,15.67371462442635,19.942829488389357
0.603003961952876,24.3929593475174,23.36633982058003
New Obstacle Set:
# obs = 30,
radius bounds, mu, sigma = (0.1-10,2,0.5)
x bounds, mu, sigma = (5-25,15.0,5.0)
y bounds, mu, sigma = (0-30,15.0,5.0)
radius,x,y
2.1214862921055326,22.81581702969995,20.173506870072334
1.8385804906539847,17.07832346651343,12.803269326369723
1.86548914854932,7.911472686724536,11.985435783217355
2.008212621309208,16.143427774710634,18.668342293913494
1.739935445274753,6.872414348167455,5.375738867198621
2.743316887675748,19.77424942693213,7.678903028301409
1.5927057930715733,10.232300707813938,27.365822078183143
1.4786139093567134,10.725629919801268,21.93925343563202
2.0882581427925584,12.920089003374875,9.696042583004127
1.6315500610128153,8.186049069467241,16.815966509418043
2.441732692653607,15.072508107150025,24.923568383307142
2.8044566587554707,13.08678928201739,3.582366613580909
1.52609377877579,22.875361781805374,24.904222318816473
1.7009517283547928,22.287273856619926,13.617761809285293
1.4977035804121224,12.7415774169692,14.827340321191775
1.300454503412304,22.013858796699655,1.6244617593398232
0.5768078925187512,7.013800116130752,23.788106028248798
1.287762607427978,19.928482176430443,27.491491404860277
1.3867514195754476,18.269839626387764,2.5825683953383365
0.5820490794664925,19.982089888290854,16.31873278890473
1.3655713392453157,6.449757316395319,20.649826351282336
0.7369400827946568,19.846624081152548,23.493456814915454
0.738705798259081,12.178859207320318,18.29880332367978
0.6971247928252962,9.019699335598865,8.068729319394414
0.10147809415786524,13.363417970213245,29.340105009427305
0.746599202395176,24.2516906096186,5.5592321261099045
0.154139713481793,19.449160259485605,21.435250453112236
0.7827208934078542,16.723516026133545,28.955632743858384
1.1283267282678788,6.555056566425815,26.679690997079295
0.5195158924418144,24.06548700173412,10.516840245719576
New Obstacle Set:
# obs = 30,
radius bounds = (0.1-10)
x bounds = (5-25)
y bounds, mu, sigma = (0-30,15.0,5.0)
radius,x,y
1.58966146246662,21.854698073703634,4.899701823051522
1.5924022832759537,11.859696256410366,16.24523778193458
1.6784905831196788,20.47418080537617,27.298569377806416
1.2221086682610818,6.514707073525387,1.2855355779741973
1.6782942176322209,17.16067339895158,20.217730932586417
1.389661220365757,8.530514440787094,6.274977464853603
3.0513641986525384,20.03830470770326,12.873722877055577
1.1026554647322142,6.868840332833291,19.79147684371555
2.5273332764463268,12.236254274041576,24.41396029224908
2.0655665643957377,12.82432710412697,10.44103447097475
1.4129643670849537,12.762263524200474,4.156291617493361
1.1160843378590992,7.49799440553895,23.652396706948352
1.8614624862081626,7.361727293885289,15.69640078466575
1.7087906949917278,22.96364747425494,22.324407939943384
0.5617345268038425,20.98315859869272,1.7455725114522211
1.4287959053340284,16.669543003613537,3.522609007139182
1.881413555463296,7.084882703612068,10.744629271008858
0.7763967354484236,23.877762105776036,15.823132194937413
1.3972093601142963,16.90063522338645,8.18083452595535
0.6959588933574867,11.51367556776156,29.160089940495745
0.7781231345374955,22.27471726800869,8.453628092522418
1.6703106867192763,7.877778626499808,27.859183836471736
1.1073808384117692,10.359382239082194,20.05645487294503
0.9282572186714331,21.620471699780808,18.19524424273613
0.5974752551356615,23.05497045549857,0.6442205637746768
0.7313802563412661,18.07884518902983,24.71664577091947
1.295099204518397,15.807515717554768,28.55246249735698
0.9011166109045279,23.82084578878482,25.976376702947142
1.0205499863477163,10.442748496550912,1.2255039045482488
0.5299601665662628,23.63818775043682,29.340164902816852
